1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1
1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1
1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,1,1
1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,1,1
1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,1,1
1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.5,0,m1x4,0,0,0,0,0,0,0,0,0,0,0
1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,33,0,0,0,0,0,0,0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1
